BertBaseCased,0,0.0622568093385214,0.15864231691569822,0.4930008843076222,0
BertBaseCased,1,0.7431906614785992,0.2948474553690381,0.6059288429692953,26.89362096786499
BertBaseCased,2,0.7704280155642024,0.314398481215028,0.6232055011052999,27.255183458328247
BertBaseCased,3,0.8210116731517509,0.4865973887556622,0.717290366005542,27.529373168945312
BertBaseCased,4,0.8404669260700389,0.6296762589928057,0.7947732844572789,26.872045516967773
BertBaseCased,5,0.8599221789883269,0.6655739510955337,0.8141375900824027,27.759081840515137
BertBaseCased,6,0.8599221789883269,0.6771954231486607,0.8200474532415861,27.46448516845703
BertBaseCased,7,0.8521400778210116,0.671972165857058,0.8164048438158108,27.874407529830933
BertBaseCased,8,0.8521400778210116,0.672565793519031,0.8172569277947924,27.67150902748108
BertBaseCased,9,0.8482490272373541,0.6472693639959827,0.8030561377373742,27.94402241706848
BertBaseCased,10,0.8482490272373541,0.6571814343397077,0.8078596839413571,26.92721390724182
BertBaseCased,11,0.8482490272373541,0.6401109881325708,0.7998767353250579,27.145500421524048
BertBaseCased,12,0.8521400778210116,0.6454766955666237,0.802558618215865,27.079680919647217
BertBaseCased,13,0.8638132295719845,0.7263168952017872,0.8462415547758312,27.541749477386475
BertBaseCased,14,0.8638132295719845,0.6976249769415236,0.8323264465790668,27.71488380432129
BertBaseCased,15,0.8521400778210116,0.7495475414540164,0.8581233280119837,27.339706897735596
BertBaseCased,16,0.8521400778210116,0.7302104470269938,0.8478074733925235,26.9401593208313
BertBaseCased,17,0.8599221789883269,0.6530980343929984,0.807977374045438,27.35236430168152
BertBaseCased,18,0.867704280155642,0.7029548156346718,0.8354784142474146,26.913235187530518
BertBaseCased,19,0.8521400778210116,0.6890426120641947,0.8256421809103838,27.472834825515747
BertBaseCased,20,0.8560311284046692,0.7106594211810039,0.8371430840916023,27.51363706588745
